label,action,n_clips,model,r2,skill,skill_pooled,hausdorff,hausdorff_ratio,r2_F_R,skill_F_R,skill_pooled_F_R,hausdorff_F_R,r2_CoPx_R,skill_CoPx_R,skill_pooled_CoPx_R,hausdorff_CoPx_R,r2_CoPy_R,skill_CoPy_R,skill_pooled_CoPy_R,hausdorff_CoPy_R
OpenTouch train_only_v1 3s six arms,dropping,2,pgagg_seasonal,-4.3238723784528625,-0.0362346489952009,,2.6952665623837477,0.8912073334914111,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,pgcnn_ar,-2.052799245385167,0.43635365471335197,,1.9150037635482846,0.633208388942604,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,pgcnn_persistence,-3.9583902645128184,0.0,,3.024286786133951,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,pgcnn_pg_cnn,-0.09166752261448578,0.5960643587666293,,2.1994967703200743,0.7272778429626927,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,pgcnn_seasonal,-4.3238723784528625,-0.0362346489952009,,2.6952665623837477,0.8912073334914111,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,pgflat_ar,-2.052799245385167,0.43635365471335197,,1.9150037635482846,0.633208388942604,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,pgflat_persistence,-3.9583902645128184,0.0,,3.024286786133951,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,pgflat_pg_flatten,-0.6173407072330692,0.5579964990130694,,2.0950918522869624,0.6927556810725579,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,pgflat_seasonal,-4.3238723784528625,-0.0362346489952009,,2.6952665623837477,0.8912073334914111,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,s2sagg_ar,-2.052799245385167,0.43635365471335197,,1.9150037635482846,0.633208388942604,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,s2sagg_map_aggregate,-0.21071314721242748,0.5840543914603321,,1.8825759038384715,0.6224859072459304,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,s2sagg_persistence,-3.9583902645128184,0.0,,3.024286786133951,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,s2sagg_seasonal,-4.3238723784528625,-0.0362346489952009,,2.6952665623837477,0.8912073334914111,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,s2scnn_ar,-2.052799245385167,0.43635365471335197,,1.9150037635482846,0.633208388942604,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,s2scnn_cnn,-0.33194072490923426,0.5534965780078528,,2.01130702478136,0.6650516855752567,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,s2scnn_persistence,-3.9583902645128184,0.0,,3.024286786133951,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,s2scnn_seasonal,-4.3238723784528625,-0.0362346489952009,,2.6952665623837477,0.8912073334914111,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,s2sflat_ar,-2.052799245385167,0.43635365471335197,,1.9150037635482846,0.633208388942604,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,s2sflat_flatten,-0.6485302535609644,0.49133144662234834,,1.9700910261241755,0.6514233488559497,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,s2sflat_persistence,-3.9583902645128184,0.0,,3.024286786133951,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,s2sflat_seasonal,-4.3238723784528625,-0.0362346489952009,,2.6952665623837477,0.8912073334914111,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,dropping,2,persistence,-3.9583902645128184,0.0,,3.024286786133951,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,pgagg_ar,0.18278605757735453,0.41220965987244645,,2.791319929738707,0.8143607151942345,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,pgagg_persistence,-0.4806123186777631,0.0,,3.4276210500563558,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,pgagg_prob_gru,0.19916572084185713,0.43746217659202696,,2.954225978387444,0.8618881536915732,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,pgagg_seasonal,-0.5075876389900603,-0.08595936874446826,,1.999970288320573,0.5834864062022522,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,pgcnn_ar,0.18278605757735453,0.41220965987244645,,2.791319929738707,0.8143607151942345,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,pgcnn_persistence,-0.4806123186777631,0.0,,3.4276210500563558,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,pgcnn_pg_cnn,0.19156143822338653,0.4336491232071369,,2.9766629508526865,0.8684340851517834,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,pgcnn_seasonal,-0.5075876389900603,-0.08595936874446826,,1.999970288320573,0.5834864062022522,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,pgflat_ar,0.18278605757735453,0.41220965987244645,,2.791319929738707,0.8143607151942345,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,pgflat_persistence,-0.4806123186777631,0.0,,3.4276210500563558,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,pgflat_pg_flatten,0.17359945168433547,0.4250777619594695,,2.9964549742214697,0.8742083592269346,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,pgflat_seasonal,-0.5075876389900603,-0.08595936874446826,,1.999970288320573,0.5834864062022522,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,s2sagg_ar,0.18278605757735453,0.41220965987244645,,2.791319929738707,0.8143607151942345,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,s2sagg_map_aggregate,0.1799136016581542,0.42368293997837286,,2.8251139825057017,0.824220046862897,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,s2sagg_persistence,-0.4806123186777631,0.0,,3.4276210500563558,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,s2sagg_seasonal,-0.5075876389900603,-0.08595936874446826,,1.999970288320573,0.5834864062022522,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,s2scnn_ar,0.18278605757735453,0.41220965987244645,,2.791319929738707,0.8143607151942345,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,s2scnn_cnn,0.15108028428705375,0.4044818600030875,,2.906027089528403,0.8478262465684832,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,s2scnn_persistence,-0.4806123186777631,0.0,,3.4276210500563558,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,s2scnn_seasonal,-0.5075876389900603,-0.08595936874446826,,1.999970288320573,0.5834864062022522,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,s2sflat_ar,0.18278605757735453,0.41220965987244645,,2.791319929738707,0.8143607151942345,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,s2sflat_flatten,0.1279597075270966,0.3846325105528165,,2.840520492538394,0.8287148582226413,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,s2sflat_persistence,-0.4806123186777631,0.0,,3.4276210500563558,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,s2sflat_seasonal,-0.5075876389900603,-0.08595936874446826,,1.999970288320573,0.5834864062022522,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,eating,8,persistence,-0.4806123186777631,0.0,,3.4276210500563558,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,pgagg_ar,0.22860332197448552,0.0743623097064523,,3.101120933494706,0.976226402442197,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,pgagg_persistence,-0.39503016511242794,0.0,,3.1766411210931422,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,pgagg_prob_gru,0.31458071261391485,0.43547145698354434,,2.6994635426957516,0.8497854934796082,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,pgagg_seasonal,-0.4096793811631457,-0.047633213649626506,,2.215547515695287,0.6974497373920775,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,pgcnn_ar,0.22860332197448552,0.0743623097064523,,3.101120933494706,0.976226402442197,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,pgcnn_persistence,-0.39503016511242794,0.0,,3.1766411210931422,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,pgcnn_pg_cnn,0.28072479010487744,0.41775971079047053,,2.6919920679547436,0.8474334888129819,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,pgcnn_seasonal,-0.4096793811631457,-0.047633213649626506,,2.215547515695287,0.6974497373920775,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,pgflat_ar,0.22860332197448552,0.0743623097064523,,3.101120933494706,0.976226402442197,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,pgflat_persistence,-0.39503016511242794,0.0,,3.1766411210931422,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,pgflat_pg_flatten,0.30339991738151806,0.4153341963782419,,2.661642628668165,0.8378795486196576,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,pgflat_seasonal,-0.4096793811631457,-0.047633213649626506,,2.215547515695287,0.6974497373920775,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,s2sagg_ar,0.22860332197448552,0.0743623097064523,,3.101120933494706,0.976226402442197,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,s2sagg_map_aggregate,0.28889255819850834,0.4218270244338722,,2.423760174790439,0.7629946482454327,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,s2sagg_persistence,-0.39503016511242794,0.0,,3.1766411210931422,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,s2sagg_seasonal,-0.4096793811631457,-0.047633213649626506,,2.215547515695287,0.6974497373920775,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,s2scnn_ar,0.22860332197448552,0.0743623097064523,,3.101120933494706,0.976226402442197,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,s2scnn_cnn,0.24156517155002508,0.39726971523342886,,2.480554366519805,0.7808733413569233,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,s2scnn_persistence,-0.39503016511242794,0.0,,3.1766411210931422,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,s2scnn_seasonal,-0.4096793811631457,-0.047633213649626506,,2.215547515695287,0.6974497373920775,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,s2sflat_ar,0.22860332197448552,0.0743623097064523,,3.101120933494706,0.976226402442197,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,s2sflat_flatten,0.055815093465532706,0.2853680270168479,,2.4503183859121718,0.7713551177191117,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,s2sflat_persistence,-0.39503016511242794,0.0,,3.1766411210931422,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,s2sflat_seasonal,-0.4096793811631457,-0.047633213649626506,,2.215547515695287,0.6974497373920775,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,examining,21,persistence,-0.39503016511242794,0.0,,3.1766411210931422,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,pgagg_ar,0.4428635307131419,0.3815368893626114,,2.600462689062185,0.8509800157138098,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,pgagg_persistence,-0.008100969033629632,0.0,,3.0558446039192746,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,pgagg_prob_gru,0.4556203727353445,0.424586069909836,,2.492232483330925,0.8155625715177112,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,pgagg_seasonal,0.048909373366695874,0.06814240626752144,,1.6133105637017826,0.5279426059926707,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,pgcnn_ar,0.4428635307131419,0.3815368893626114,,2.600462689062185,0.8509800157138098,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,pgcnn_persistence,-0.008100969033629632,0.0,,3.0558446039192746,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,pgcnn_pg_cnn,0.44948900632433003,0.42336340797828553,,2.523573220513663,0.8258185698569401,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,pgcnn_seasonal,0.048909373366695874,0.06814240626752144,,1.6133105637017826,0.5279426059926707,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,pgflat_ar,0.4428635307131419,0.3815368893626114,,2.600462689062185,0.8509800157138098,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,pgflat_persistence,-0.008100969033629632,0.0,,3.0558446039192746,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,pgflat_pg_flatten,0.45339929448419186,0.4130767138996632,,2.543178733117046,0.8322343125220736,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,pgflat_seasonal,0.048909373366695874,0.06814240626752144,,1.6133105637017826,0.5279426059926707,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,s2sagg_ar,0.4428635307131419,0.3815368893626114,,2.600462689062185,0.8509800157138098,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,s2sagg_map_aggregate,0.43584257504154866,0.4049802461706335,,2.2901209548592254,0.7494232370068916,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,s2sagg_persistence,-0.008100969033629632,0.0,,3.0558446039192746,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,s2sagg_seasonal,0.048909373366695874,0.06814240626752144,,1.6133105637017826,0.5279426059926707,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,s2scnn_ar,0.4428635307131419,0.3815368893626114,,2.600462689062185,0.8509800157138098,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,s2scnn_cnn,0.4131259840472364,0.39799806184645936,,2.391172186035498,0.7824914208558574,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,s2scnn_persistence,-0.008100969033629632,0.0,,3.0558446039192746,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,s2scnn_seasonal,0.048909373366695874,0.06814240626752144,,1.6133105637017826,0.5279426059926707,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,s2sflat_ar,0.4428635307131419,0.3815368893626114,,2.600462689062185,0.8509800157138098,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,s2sflat_flatten,0.29587941832342385,0.26576593476446836,,2.41028452709496,0.7887457771915656,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,s2sflat_persistence,-0.008100969033629632,0.0,,3.0558446039192746,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,s2sflat_seasonal,0.048909373366695874,0.06814240626752144,,1.6133105637017826,0.5279426059926707,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,feeling,15,persistence,-0.008100969033629632,0.0,,3.0558446039192746,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,pgagg_ar,0.4570723565322216,0.20489208910658072,,2.6831639258830067,0.8773114389146842,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,pgagg_persistence,0.010711435446903375,0.0,,3.058393868889171,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,pgagg_prob_gru,0.4340222026141986,0.2890884572602865,,2.5418544491755983,0.8311076199282392,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,pgagg_seasonal,0.04798637081215925,-0.1569275948166079,,1.91113323924366,0.6248813335274558,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,pgcnn_ar,0.4570723565322216,0.20489208910658072,,2.6831639258830067,0.8773114389146842,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,pgcnn_persistence,0.010711435446903375,0.0,,3.058393868889171,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,pgcnn_pg_cnn,0.4306509867601173,0.2141326426673341,,2.5926835036875095,0.8477271453036196,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,pgcnn_seasonal,0.04798637081215925,-0.1569275948166079,,1.91113323924366,0.6248813335274558,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,pgflat_ar,0.4570723565322216,0.20489208910658072,,2.6831639258830067,0.8773114389146842,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,pgflat_persistence,0.010711435446903375,0.0,,3.058393868889171,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,pgflat_pg_flatten,0.4301604498533313,0.17840560219108628,,2.5358745412776416,0.8291523753932609,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,pgflat_seasonal,0.04798637081215925,-0.1569275948166079,,1.91113323924366,0.6248813335274558,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,s2sagg_ar,0.4570723565322216,0.20489208910658072,,2.6831639258830067,0.8773114389146842,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,s2sagg_map_aggregate,0.39087511019310867,0.2805291697090984,,2.3357649696156284,0.7637227478696176,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,s2sagg_persistence,0.010711435446903375,0.0,,3.058393868889171,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,s2sagg_seasonal,0.04798637081215925,-0.1569275948166079,,1.91113323924366,0.6248813335274558,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,s2scnn_ar,0.4570723565322216,0.20489208910658072,,2.6831639258830067,0.8773114389146842,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,s2scnn_cnn,0.3837572758027603,0.33855119308258397,,2.332355244439127,0.7626078734215661,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,s2scnn_persistence,0.010711435446903375,0.0,,3.058393868889171,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,s2scnn_seasonal,0.04798637081215925,-0.1569275948166079,,1.91113323924366,0.6248813335274558,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,s2sflat_ar,0.4570723565322216,0.20489208910658072,,2.6831639258830067,0.8773114389146842,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,s2sflat_flatten,0.3164211275037528,0.21162109410219723,,2.3815521412304146,0.7786937338111426,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,s2sflat_persistence,0.010711435446903375,0.0,,3.058393868889171,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,s2sflat_seasonal,0.04798637081215925,-0.1569275948166079,,1.91113323924366,0.6248813335274558,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,flipping,11,persistence,0.010711435446903375,0.0,,3.058393868889171,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,pgagg_ar,0.4984935959155374,0.34497851367180904,,2.6623808455513873,0.802851429723926,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,pgagg_persistence,0.15460438218031172,0.0,,3.3161563235515343,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,pgagg_prob_gru,0.474472552267498,0.34296803415292487,,2.605639983966456,0.7857409994399389,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,pgagg_seasonal,0.09924269852082272,-0.07793853559939475,,1.9784320135506728,0.5966039657116686,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,pgcnn_ar,0.4984935959155374,0.34497851367180904,,2.6623808455513873,0.802851429723926,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,pgcnn_persistence,0.15460438218031172,0.0,,3.3161563235515343,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,pgcnn_pg_cnn,0.45254844558810087,0.35167373760608117,,2.5980047094831855,0.7834385523480921,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,pgcnn_seasonal,0.09924269852082272,-0.07793853559939475,,1.9784320135506728,0.5966039657116686,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,pgflat_ar,0.4984935959155374,0.34497851367180904,,2.6623808455513873,0.802851429723926,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,pgflat_persistence,0.15460438218031172,0.0,,3.3161563235515343,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,pgflat_pg_flatten,0.47536994640396935,0.30142328454199735,,2.612128605232994,0.7876976687382031,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,pgflat_seasonal,0.09924269852082272,-0.07793853559939475,,1.9784320135506728,0.5966039657116686,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,s2sagg_ar,0.4984935959155374,0.34497851367180904,,2.6623808455513873,0.802851429723926,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,s2sagg_map_aggregate,0.47563199431553427,0.3292784612851488,,2.4901662372772324,0.7509194363341462,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,s2sagg_persistence,0.15460438218031172,0.0,,3.3161563235515343,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,s2sagg_seasonal,0.09924269852082272,-0.07793853559939475,,1.9784320135506728,0.5966039657116686,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,s2scnn_ar,0.4984935959155374,0.34497851367180904,,2.6623808455513873,0.802851429723926,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,s2scnn_cnn,0.4627339861707899,0.32323522333871707,,2.5318661733514567,0.7634942162919149,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,s2scnn_persistence,0.15460438218031172,0.0,,3.3161563235515343,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,s2scnn_seasonal,0.09924269852082272,-0.07793853559939475,,1.9784320135506728,0.5966039657116686,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,s2sflat_ar,0.4984935959155374,0.34497851367180904,,2.6623808455513873,0.802851429723926,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,s2sflat_flatten,0.4270026810941407,0.28458147312284165,,2.4280474257579425,0.7321872640664763,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,s2sflat_persistence,0.15460438218031172,0.0,,3.3161563235515343,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,s2sflat_seasonal,0.09924269852082272,-0.07793853559939475,,1.9784320135506728,0.5966039657116686,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,folding,7,persistence,0.15460438218031172,0.0,,3.3161563235515343,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,pgagg_ar,0.4737036566158694,0.304788140671013,,2.613687836605514,0.8435167127353047,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,pgagg_persistence,0.06853613803542369,0.0,,3.098560819417562,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,pgagg_prob_gru,0.4209423745935399,-1.1461362352901858,,2.7624340893936075,0.8915216613088343,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,pgagg_seasonal,0.05336008829830593,-0.035943834331947734,,1.8972204719421957,0.6122908609871396,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,pgcnn_ar,0.4737036566158694,0.304788140671013,,2.613687836605514,0.8435167127353047,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,pgcnn_persistence,0.06853613803542369,0.0,,3.098560819417562,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,pgcnn_pg_cnn,0.3996745595222591,-1.4692547260087754,,2.8334967676434317,0.9144557530989648,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,pgcnn_seasonal,0.05336008829830593,-0.035943834331947734,,1.8972204719421957,0.6122908609871396,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,pgflat_ar,0.4737036566158694,0.304788140671013,,2.613687836605514,0.8435167127353047,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,pgflat_persistence,0.06853613803542369,0.0,,3.098560819417562,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,pgflat_pg_flatten,0.3897865957964955,-1.7855298033739462,,2.8303707130484157,0.9134468800197513,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,pgflat_seasonal,0.05336008829830593,-0.035943834331947734,,1.8972204719421957,0.6122908609871396,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,s2sagg_ar,0.4737036566158694,0.304788140671013,,2.613687836605514,0.8435167127353047,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,s2sagg_map_aggregate,0.46320723072648146,0.16244142578408718,,2.5094322660457924,0.809870263097657,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,s2sagg_persistence,0.06853613803542369,0.0,,3.098560819417562,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,s2sagg_seasonal,0.05336008829830593,-0.035943834331947734,,1.8972204719421957,0.6122908609871396,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,s2scnn_ar,0.4737036566158694,0.304788140671013,,2.613687836605514,0.8435167127353047,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,s2scnn_cnn,0.4616282242999121,0.3397366852834174,,2.4659415330540613,0.7958344782522571,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,s2scnn_persistence,0.06853613803542369,0.0,,3.098560819417562,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,s2scnn_seasonal,0.05336008829830593,-0.035943834331947734,,1.8972204719421957,0.6122908609871396,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,s2sflat_ar,0.4737036566158694,0.304788140671013,,2.613687836605514,0.8435167127353047,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,s2sflat_flatten,0.3835845123184097,0.18900520024768752,,2.536113441055142,0.8184810913383513,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,s2sflat_persistence,0.06853613803542369,0.0,,3.098560819417562,1.0,,,,,,,,,,,,
OpenTouch train_only_v1 3s six arms,grasping,106,s2sflat_seasonal,0.05336008829830593,-0.035943834331947734,,1.8972204719421957,0.6122908609871396,,,,,,,,,,,,
